date,phase_angle,sym_offset_from_full,hexagram,tiangan,visibility,is_pivot,cycle_half
0721-05-25,239.42,59.42,巽,辛,morning,False,lower
0721-05-26,251.61,71.61,,,morning,False,lower
0721-05-27,263.8,83.8,艮,丙,morning,False,lower
0721-05-28,275.99,95.99,艮,丙,morning,False,lower
0721-05-29,288.18,108.18,,,morning,False,lower
0721-05-30,300.37,120.37,,,morning,False,lower
0721-05-31,312.56,132.56,,,morning,False,lower
0721-06-01,324.76,144.76,坤,乙,morning,False,lower
0721-06-02,336.95,156.95,坤,乙,morning,False,lower
0721-06-03,349.14,169.14,,,morning,True,lower
0721-06-04,1.33,-178.67,,,none,True,upper
0721-06-05,13.52,-166.48,,,evening,True,upper
0721-06-06,25.71,-154.29,震,庚,evening,False,upper
0721-06-07,37.9,-142.1,震,庚,evening,False,upper
0721-06-08,50.09,-129.91,,,evening,False,upper
0721-06-09,62.28,-117.72,,,evening,False,upper
0721-06-10,74.47,-105.53,,,evening,False,upper
0721-06-11,86.66,-93.34,兑,丁,evening,False,upper
0721-06-12,98.85,-81.15,兑,丁,evening,False,upper
0721-06-13,111.04,-68.96,,,evening,False,upper
0721-06-14,123.23,-56.77,,,evening,False,upper
0721-06-15,135.43,-44.57,,,evening,False,upper
0721-06-16,147.62,-32.38,,,evening,False,upper
0721-06-17,159.81,-20.19,,,evening,False,upper
0721-06-18,172.0,-8.0,乾,甲,both,True,upper
0721-06-19,184.19,4.19,乾,甲,both,True,lower
0721-06-20,196.38,16.38,,,morning,False,lower
0721-06-21,208.57,28.57,,,morning,False,lower
0721-06-22,220.76,40.76,巽,辛,morning,False,lower
0721-06-23,232.95,52.95,巽,辛,morning,False,lower
0721-06-24,245.14,65.14,,,morning,False,lower
0721-06-25,257.33,77.33,艮,丙,morning,False,lower
0721-06-26,269.52,89.52,艮,丙,morning,False,lower
0721-06-27,281.71,101.71,艮,丙,morning,False,lower
0721-06-28,293.91,113.91,,,morning,False,lower
0721-06-29,306.1,126.1,,,morning,False,lower
0721-06-30,318.29,138.29,坤,乙,morning,False,lower
0721-07-01,330.48,150.48,坤,乙,morning,False,lower
0721-07-02,342.67,162.67,坤,乙,morning,False,lower
0721-07-03,354.86,174.86,,,none,True,lower
0721-07-04,7.05,-172.95,,,none,True,upper
0721-07-05,19.24,-160.76,震,庚,evening,False,upper
0721-07-06,31.43,-148.57,震,庚,evening,False,upper
0721-07-07,43.62,-136.38,震,庚,evening,False,upper
0721-07-08,55.81,-124.19,,,evening,False,upper
0721-07-09,68.0,-112.0,,,evening,False,upper
0721-07-10,80.19,-99.81,兑,丁,evening,False,upper
0721-07-11,92.39,-87.61,兑,丁,evening,False,upper
0721-07-12,104.58,-75.42,兑,丁,evening,False,upper
0721-07-13,116.77,-63.23,,,evening,False,upper
0721-07-14,128.96,-51.04,,,evening,False,upper
0721-07-15,141.15,-38.85,,,evening,False,upper
0721-07-16,153.34,-26.66,,,evening,False,upper
0721-07-17,165.53,-14.47,乾,甲,evening,True,upper
0721-07-18,177.72,-2.28,乾,甲,both,True,upper
0721-07-19,189.91,9.91,乾,甲,both,True,lower
0721-07-20,202.1,22.1,,,morning,False,lower
0721-07-21,214.29,34.29,,,morning,False,lower
0721-07-22,226.48,46.48,巽,辛,morning,False,lower
0721-07-23,238.67,58.67,巽,辛,morning,False,lower
0721-07-24,250.86,70.86,,,morning,False,lower
0721-07-25,263.06,83.06,艮,丙,morning,False,lower
0721-07-26,275.25,95.25,艮,丙,morning,False,lower
0721-07-27,287.44,107.44,,,morning,False,lower
0721-07-28,299.63,119.63,,,morning,False,lower
0721-07-29,311.82,131.82,,,morning,False,lower
0721-07-30,324.01,144.01,坤,乙,morning,False,lower
0721-07-31,336.2,156.2,坤,乙,morning,False,lower
0721-08-01,348.39,168.39,,,morning,True,lower
0721-08-02,0.58,-179.42,,,none,True,upper
0721-08-03,12.77,-167.23,,,evening,True,upper
0721-08-04,24.96,-155.04,震,庚,evening,False,upper
0721-08-05,37.15,-142.85,震,庚,evening,False,upper
0721-08-06,49.34,-130.66,,,evening,False,upper
0721-08-07,61.54,-118.46,,,evening,False,upper
0721-08-08,73.73,-106.27,,,evening,False,upper
0721-08-09,85.92,-94.08,兑,丁,evening,False,upper
0721-08-10,98.11,-81.89,兑,丁,evening,False,upper
0721-08-11,110.3,-69.7,,,evening,False,upper
0721-08-12,122.49,-57.51,,,evening,False,upper
0721-08-13,134.68,-45.32,,,evening,False,upper
0721-08-14,146.87,-33.13,,,evening,False,upper
0721-08-15,159.06,-20.94,,,evening,False,upper
0721-08-16,171.25,-8.75,乾,甲,both,True,upper
0721-08-17,183.44,3.44,乾,甲,both,True,lower
0721-08-18,195.63,15.63,,,morning,False,lower
0721-08-19,207.82,27.82,,,morning,False,lower
0721-08-20,220.02,40.02,巽,辛,morning,False,lower
0721-08-21,232.21,52.21,巽,辛,morning,False,lower
0721-08-22,244.4,64.4,巽,辛,morning,False,lower
0721-08-23,256.59,76.59,艮,丙,morning,False,lower
0721-08-24,268.78,88.78,艮,丙,morning,False,lower
0721-08-25,280.97,100.97,艮,丙,morning,False,lower
0721-08-26,293.16,113.16,,,morning,False,lower
0721-08-27,305.35,125.35,,,morning,False,lower
0721-08-28,317.54,137.54,坤,乙,morning,False,lower
0721-08-29,329.73,149.73,坤,乙,morning,False,lower
0721-08-30,341.92,161.92,坤,乙,morning,False,lower
0721-08-31,354.11,174.11,,,none,True,lower
0721-09-01,6.3,-173.7,,,none,True,upper
0721-09-02,18.49,-161.51,震,庚,evening,False,upper
0721-09-03,30.69,-149.31,震,庚,evening,False,upper
0721-09-04,42.88,-137.12,震,庚,evening,False,upper
0721-09-05,55.07,-124.93,,,evening,False,upper
0721-09-06,67.26,-112.74,,,evening,False,upper
0721-09-07,79.45,-100.55,兑,丁,evening,False,upper
0721-09-08,91.64,-88.36,兑,丁,evening,False,upper
0721-09-09,103.83,-76.17,兑,丁,evening,False,upper
0721-09-10,116.02,-63.98,,,evening,False,upper
0721-09-11,128.21,-51.79,,,evening,False,upper
0721-09-12,140.4,-39.6,,,evening,False,upper
0721-09-13,152.59,-27.41,,,evening,False,upper
0721-09-14,164.78,-15.22,,,evening,False,upper
0721-09-15,176.97,-3.03,乾,甲,both,True,upper
0721-09-16,189.17,9.17,乾,甲,both,True,lower
0721-09-17,201.36,21.36,,,morning,False,lower
0721-09-18,213.55,33.55,,,morning,False,lower
0721-09-19,225.74,45.74,巽,辛,morning,False,lower
0721-09-20,237.93,57.93,巽,辛,morning,False,lower
0721-09-21,250.12,70.12,,,morning,False,lower
0721-09-22,262.31,82.31,艮,丙,morning,False,lower
0721-09-23,274.5,94.5,艮,丙,morning,False,lower
0721-09-24,286.69,106.69,,,morning,False,lower
0721-09-25,298.88,118.88,,,morning,False,lower
0721-09-26,311.07,131.07,,,morning,False,lower
0721-09-27,323.26,143.26,坤,乙,morning,False,lower
0721-09-28,335.45,155.45,坤,乙,morning,False,lower
0721-09-29,347.65,167.65,,,morning,True,lower
0721-09-30,359.84,179.84,,,none,True,lower
0721-10-01,12.03,-167.97,,,evening,True,upper
0721-10-02,24.22,-155.78,震,庚,evening,False,upper
0721-10-03,36.41,-143.59,震,庚,evening,False,upper
0721-10-04,48.6,-131.4,,,evening,False,upper
0721-10-05,60.79,-119.21,,,evening,False,upper
0721-10-06,72.98,-107.02,,,evening,False,upper
0721-10-07,85.17,-94.83,兑,丁,evening,False,upper
0721-10-08,97.36,-82.64,兑,丁,evening,False,upper
0721-10-09,109.55,-70.45,,,evening,False,upper
0721-10-10,121.74,-58.26,,,evening,False,upper
0721-10-11,133.93,-46.07,,,evening,False,upper
0721-10-12,146.12,-33.88,,,evening,False,upper
0721-10-13,158.32,-21.68,,,evening,False,upper
0721-10-14,170.51,-9.49,乾,甲,both,True,upper
0721-10-15,182.7,2.7,乾,甲,both,True,lower
0721-10-16,194.89,14.89,乾,甲,morning,True,lower
0721-10-17,207.08,27.08,,,morning,False,lower
0721-10-18,219.27,39.27,巽,辛,morning,False,lower
0721-10-19,231.46,51.46,巽,辛,morning,False,lower
0721-10-20,243.65,63.65,巽,辛,morning,False,lower
0721-10-21,255.84,75.84,艮,丙,morning,False,lower
0721-10-22,268.03,88.03,艮,丙,morning,False,lower
0721-10-23,280.22,100.22,艮,丙,morning,False,lower
0721-10-24,292.41,112.41,,,morning,False,lower
0721-10-25,304.6,124.6,,,morning,False,lower
0721-10-26,316.8,136.8,坤,乙,morning,False,lower
0721-10-27,328.99,148.99,坤,乙,morning,False,lower
0721-10-28,341.18,161.18,坤,乙,morning,False,lower
0721-10-29,353.37,173.37,,,none,True,lower
0721-10-30,5.56,-174.44,,,none,True,upper
0721-10-31,17.75,-162.25,震,庚,evening,False,upper
0721-11-01,29.94,-150.06,震,庚,evening,False,upper
0721-11-02,42.13,-137.87,震,庚,evening,False,upper
0721-11-03,54.32,-125.68,,,evening,False,upper
0721-11-04,66.51,-113.49,,,evening,False,upper
0721-11-05,78.7,-101.3,兑,丁,evening,False,upper
0721-11-06,90.89,-89.11,兑,丁,evening,False,upper
0721-11-07,103.08,-76.92,兑,丁,evening,False,upper
0721-11-08,115.28,-64.72,,,evening,False,upper
0721-11-09,127.47,-52.53,,,evening,False,upper
0721-11-10,139.66,-40.34,,,evening,False,upper
0721-11-11,151.85,-28.15,,,evening,False,upper
0721-11-12,164.04,-15.96,,,evening,False,upper
0721-11-13,176.23,-3.77,乾,甲,both,True,upper
0721-11-14,188.42,8.42,乾,甲,both,True,lower
0721-11-15,200.61,20.61,,,morning,False,lower
0721-11-16,212.8,32.8,,,morning,False,lower
0721-11-17,224.99,44.99,巽,辛,morning,False,lower
0721-11-18,237.18,57.18,巽,辛,morning,False,lower
0721-11-19,249.37,69.37,,,morning,False,lower
0721-11-20,261.56,81.56,艮,丙,morning,False,lower
0721-11-21,273.75,93.75,艮,丙,morning,False,lower
0721-11-22,285.95,105.95,,,morning,False,lower
0721-11-23,298.14,118.14,,,morning,False,lower
0721-11-24,310.33,130.33,,,morning,False,lower
0721-11-25,322.52,142.52,坤,乙,morning,False,lower
0721-11-26,334.71,154.71,坤,乙,morning,False,lower
0721-11-27,346.9,166.9,,,morning,True,lower
0721-11-28,359.09,179.09,,,none,True,lower
0721-11-29,11.28,-168.72,,,evening,True,upper
0721-11-30,23.47,-156.53,震,庚,evening,False,upper
0721-12-01,35.66,-144.34,震,庚,evening,False,upper
0721-12-02,47.85,-132.15,,,evening,False,upper
0721-12-03,60.04,-119.96,,,evening,False,upper
0721-12-04,72.23,-107.77,,,evening,False,upper
0721-12-05,84.43,-95.57,兑,丁,evening,False,upper
0721-12-06,96.62,-83.38,兑,丁,evening,False,upper
0721-12-07,108.81,-71.19,,,evening,False,upper
0721-12-08,121.0,-59.0,,,evening,False,upper
0721-12-09,133.19,-46.81,,,evening,False,upper
0721-12-10,145.38,-34.62,,,evening,False,upper
0721-12-11,157.57,-22.43,,,evening,False,upper
0721-12-12,169.76,-10.24,乾,甲,evening,True,upper
0721-12-13,181.95,1.95,乾,甲,both,True,lower
0721-12-14,194.14,14.14,乾,甲,morning,True,lower
0721-12-15,206.33,26.33,,,morning,False,lower
0721-12-16,218.52,38.52,巽,辛,morning,False,lower
0721-12-17,230.71,50.71,巽,辛,morning,False,lower
0721-12-18,242.91,62.91,巽,辛,morning,False,lower
0721-12-19,255.1,75.1,艮,丙,morning,False,lower
0721-12-20,267.29,87.29,艮,丙,morning,False,lower
0721-12-21,279.48,99.48,艮,丙,morning,False,lower
0721-12-22,291.67,111.67,,,morning,False,lower
0721-12-23,303.86,123.86,,,morning,False,lower
0721-12-24,316.05,136.05,坤,乙,morning,False,lower
0721-12-25,328.24,148.24,坤,乙,morning,False,lower
0721-12-26,340.43,160.43,坤,乙,morning,False,lower
0721-12-27,352.62,172.62,,,none,True,lower
0721-12-28,4.81,-175.19,,,none,True,upper
0721-12-29,17.0,-163.0,震,庚,evening,False,upper
0721-12-30,29.19,-150.81,震,庚,evening,False,upper
0721-12-31,41.38,-138.62,震,庚,evening,False,upper
0722-01-01,53.58,-126.42,,,evening,False,upper
0722-01-02,65.77,-114.23,,,evening,False,upper
0722-01-03,77.96,-102.04,兑,丁,evening,False,upper
0722-01-04,90.15,-89.85,兑,丁,evening,False,upper
0722-01-05,102.34,-77.66,兑,丁,evening,False,upper
0722-01-06,114.53,-65.47,,,evening,False,upper
0722-01-07,126.72,-53.28,,,evening,False,upper
0722-01-08,138.91,-41.09,,,evening,False,upper
0722-01-09,151.1,-28.9,,,evening,False,upper
0722-01-10,163.29,-16.71,,,evening,False,upper
0722-01-11,175.48,-4.52,乾,甲,both,True,upper
0722-01-12,187.67,7.67,乾,甲,both,True,lower
0722-01-13,199.86,19.86,,,morning,False,lower
0722-01-14,212.06,32.06,,,morning,False,lower
0722-01-15,224.25,44.25,巽,辛,morning,False,lower
0722-01-16,236.44,56.44,巽,辛,morning,False,lower
0722-01-17,248.63,68.63,,,morning,False,lower
0722-01-18,260.82,80.82,艮,丙,morning,False,lower
0722-01-19,273.01,93.01,艮,丙,morning,False,lower
0722-01-20,285.2,105.2,,,morning,False,lower
0722-01-21,297.39,117.39,,,morning,False,lower
0722-01-22,309.58,129.58,,,morning,False,lower
0722-01-23,321.77,141.77,坤,乙,morning,False,lower
0722-01-24,333.96,153.96,坤,乙,morning,False,lower
0722-01-25,346.15,166.15,,,morning,True,lower
0722-01-26,358.34,178.34,,,none,True,lower
0722-01-27,10.54,-169.46,,,evening,True,upper
0722-01-28,22.73,-157.27,震,庚,evening,False,upper
0722-01-29,34.92,-145.08,震,庚,evening,False,upper
0722-01-30,47.11,-132.89,,,evening,False,upper
0722-01-31,59.3,-120.7,,,evening,False,upper
0722-02-01,71.49,-108.51,,,evening,False,upper
0722-02-02,83.68,-96.32,兑,丁,evening,False,upper
0722-02-03,95.87,-84.13,兑,丁,evening,False,upper
0722-02-04,108.06,-71.94,,,evening,False,upper
0722-02-05,120.25,-59.75,,,evening,False,upper
0722-02-06,132.44,-47.56,,,evening,False,upper
0722-02-07,144.63,-35.37,,,evening,False,upper
0722-02-08,156.82,-23.18,,,evening,False,upper
0722-02-09,169.01,-10.99,乾,甲,evening,True,upper
0722-02-10,181.21,1.21,乾,甲,both,True,lower
0722-02-11,193.4,13.4,乾,甲,morning,True,lower
0722-02-12,205.59,25.59,,,morning,False,lower
0722-02-13,217.78,37.78,巽,辛,morning,False,lower
0722-02-14,229.97,49.97,巽,辛,morning,False,lower
0722-02-15,242.16,62.16,巽,辛,morning,False,lower
0722-02-16,254.35,74.35,,,morning,False,lower
0722-02-17,266.54,86.54,艮,丙,morning,False,lower
0722-02-18,278.73,98.73,艮,丙,morning,False,lower
0722-02-19,290.92,110.92,,,morning,False,lower
0722-02-20,303.11,123.11,,,morning,False,lower
0722-02-21,315.3,135.3,坤,乙,morning,False,lower
0722-02-22,327.49,147.49,坤,乙,morning,False,lower
0722-02-23,339.69,159.69,坤,乙,morning,False,lower
0722-02-24,351.88,171.88,,,none,True,lower
0722-02-25,4.07,-175.93,,,none,True,upper
0722-02-26,16.26,-163.74,震,庚,evening,False,upper
0722-02-27,28.45,-151.55,震,庚,evening,False,upper
0722-02-28,40.64,-139.36,震,庚,evening,False,upper
0722-03-01,52.83,-127.17,,,evening,False,upper
0722-03-02,65.02,-114.98,,,evening,False,upper
0722-03-03,77.21,-102.79,兑,丁,evening,False,upper
0722-03-04,89.4,-90.6,兑,丁,evening,False,upper
0722-03-05,101.59,-78.41,兑,丁,evening,False,upper
0722-03-06,113.78,-66.22,,,evening,False,upper
0722-03-07,125.97,-54.03,,,evening,False,upper
0722-03-08,138.17,-41.83,,,evening,False,upper
0722-03-09,150.36,-29.64,,,evening,False,upper
0722-03-10,162.55,-17.45,,,evening,False,upper
0722-03-11,174.74,-5.26,乾,甲,both,True,upper
0722-03-12,186.93,6.93,乾,甲,both,True,lower
0722-03-13,199.12,19.12,,,morning,False,lower
0722-03-14,211.31,31.31,,,morning,False,lower
0722-03-15,223.5,43.5,巽,辛,morning,False,lower
0722-03-16,235.69,55.69,巽,辛,morning,False,lower
0722-03-17,247.88,67.88,,,morning,False,lower
0722-03-18,260.07,80.07,艮,丙,morning,False,lower
0722-03-19,272.26,92.26,艮,丙,morning,False,lower
0722-03-20,284.45,104.45,艮,丙,morning,False,lower
0722-03-21,296.64,116.64,,,morning,False,lower
0722-03-22,308.84,128.84,,,morning,False,lower
0722-03-23,321.03,141.03,坤,乙,morning,False,lower
0722-03-24,333.22,153.22,坤,乙,morning,False,lower
0722-03-25,345.41,165.41,,,morning,True,lower
0722-03-26,357.6,177.6,,,none,True,lower
0722-03-27,9.79,-170.21,,,none,True,upper
0722-03-28,21.98,-158.02,震,庚,evening,False,upper
0722-03-29,34.17,-145.83,震,庚,evening,False,upper
0722-03-30,46.36,-133.64,,,evening,False,upper
0722-03-31,58.55,-121.45,,,evening,False,upper
0722-04-01,70.74,-109.26,,,evening,False,upper
0722-04-02,82.93,-97.07,兑,丁,evening,False,upper
0722-04-03,95.12,-84.88,兑,丁,evening,False,upper
0722-04-04,107.32,-72.68,,,evening,False,upper
0722-04-05,119.51,-60.49,,,evening,False,upper
0722-04-06,131.7,-48.3,,,evening,False,upper
0722-04-07,143.89,-36.11,,,evening,False,upper
0722-04-08,156.08,-23.92,,,evening,False,upper
0722-04-09,168.27,-11.73,乾,甲,evening,True,upper
0722-04-10,180.46,0.46,乾,甲,both,True,lower
0722-04-11,192.65,12.65,乾,甲,morning,True,lower
0722-04-12,204.84,24.84,,,morning,False,lower
0722-04-13,217.03,37.03,巽,辛,morning,False,lower
0722-04-14,229.22,49.22,巽,辛,morning,False,lower
0722-04-15,241.41,61.41,巽,辛,morning,False,lower
0722-04-16,253.6,73.6,,,morning,False,lower
0722-04-17,265.8,85.8,艮,丙,morning,False,lower
0722-04-18,277.99,97.99,艮,丙,morning,False,lower
0722-04-19,290.18,110.18,,,morning,False,lower
0722-04-20,302.37,122.37,,,morning,False,lower
0722-04-21,314.56,134.56,,,morning,False,lower
0722-04-22,326.75,146.75,坤,乙,morning,False,lower
0722-04-23,338.94,158.94,坤,乙,morning,False,lower
0722-04-24,351.13,171.13,,,none,True,lower
0722-04-25,3.32,-176.68,,,none,True,upper
0722-04-26,15.51,-164.49,震,庚,evening,False,upper
0722-04-27,27.7,-152.3,震,庚,evening,False,upper
0722-04-28,39.89,-140.11,震,庚,evening,False,upper
0722-04-29,52.08,-127.92,,,evening,False,upper
0722-04-30,64.27,-115.73,,,evening,False,upper
0722-05-01,76.47,-103.53,兑,丁,evening,False,upper
0722-05-02,88.66,-91.34,兑,丁,evening,False,upper
0722-05-03,100.85,-79.15,兑,丁,evening,False,upper
0722-05-04,113.04,-66.96,,,evening,False,upper
0722-05-05,125.23,-54.77,,,evening,False,upper
0722-05-06,137.42,-42.58,,,evening,False,upper
0722-05-07,149.61,-30.39,,,evening,False,upper
0722-05-08,161.8,-18.2,,,evening,False,upper
0722-05-09,173.99,-6.01,乾,甲,both,True,upper
0722-05-10,186.18,6.18,乾,甲,both,True,lower
0722-05-11,198.37,18.37,,,morning,False,lower
0722-05-12,210.56,30.56,,,morning,False,lower
0722-05-13,222.75,42.75,巽,辛,morning,False,lower
0722-05-14,234.95,54.95,巽,辛,morning,False,lower
0722-05-15,247.14,67.14,,,morning,False,lower
0722-05-16,259.33,79.33,艮,丙,morning,False,lower
0722-05-17,271.52,91.52,艮,丙,morning,False,lower
0722-05-18,283.71,103.71,艮,丙,morning,False,lower
0722-05-19,295.9,115.9,,,morning,False,lower
0722-05-20,308.09,128.09,,,morning,False,lower
0722-05-21,320.28,140.28,坤,乙,morning,False,lower
0722-05-22,332.47,152.47,坤,乙,morning,False,lower
0722-05-23,344.66,164.66,坤,乙,morning,False,lower
0722-05-24,356.85,176.85,,,none,True,lower
0722-05-25,9.04,-170.96,,,none,True,upper
0722-05-26,21.23,-158.77,震,庚,evening,False,upper
0722-05-27,33.43,-146.57,震,庚,evening,False,upper
0722-05-28,45.62,-134.38,,,evening,False,upper
0722-05-29,57.81,-122.19,,,evening,False,upper
0722-05-30,70.0,-110.0,,,evening,False,upper
0722-05-31,82.19,-97.81,兑,丁,evening,False,upper
0722-06-01,94.38,-85.62,兑,丁,evening,False,upper
0722-06-02,106.57,-73.43,,,evening,False,upper
0722-06-03,118.76,-61.24,,,evening,False,upper
0722-06-04,130.95,-49.05,,,evening,False,upper
0722-06-05,143.14,-36.86,,,evening,False,upper
0722-06-06,155.33,-24.67,,,evening,False,upper
0722-06-07,167.52,-12.48,乾,甲,evening,True,upper
0722-06-08,179.71,-0.29,乾,甲,both,True,upper
0722-06-09,191.9,11.9,乾,甲,morning,True,lower
0722-06-10,204.1,24.1,,,morning,False,lower
0722-06-11,216.29,36.29,巽,辛,morning,False,lower
0722-06-12,228.48,48.48,巽,辛,morning,False,lower
0722-06-13,240.67,60.67,巽,辛,morning,False,lower
0722-06-14,252.86,72.86,,,morning,False,lower
0722-06-15,265.05,85.05,艮,丙,morning,False,lower
0722-06-16,277.24,97.24,艮,丙,morning,False,lower
0722-06-17,289.43,109.43,,,morning,False,lower
0722-06-18,301.62,121.62,,,morning,False,lower
0722-06-19,313.81,133.81,,,morning,False,lower
0722-06-20,326.0,146.0,坤,乙,morning,False,lower
0722-06-21,338.19,158.19,坤,乙,morning,False,lower
0722-06-22,350.38,170.38,,,none,True,lower
0722-06-23,2.58,-177.42,,,none,True,upper
0722-06-24,14.77,-165.23,,,evening,True,upper
0722-06-25,26.96,-153.04,震,庚,evening,False,upper
0722-06-26,39.15,-140.85,震,庚,evening,False,upper
0722-06-27,51.34,-128.66,,,evening,False,upper
0722-06-28,63.53,-116.47,,,evening,False,upper
0722-06-29,75.72,-104.28,兑,丁,evening,False,upper
0722-06-30,87.91,-92.09,兑,丁,evening,False,upper
0722-07-01,100.1,-79.9,兑,丁,evening,False,upper
0722-07-02,112.29,-67.71,,,evening,False,upper
0722-07-03,124.48,-55.52,,,evening,False,upper
0722-07-04,136.67,-43.33,,,evening,False,upper
0722-07-05,148.86,-31.14,,,evening,False,upper
0722-07-06,161.06,-18.94,,,evening,False,upper
0722-07-07,173.25,-6.75,乾,甲,both,True,upper
